Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
29,5,2,3,108,52.1,0.0,65.3,41,4,12,8,14,19
29,8,3,5,108,43.8,0.0,82.8,61,6,13,9,6,29
26,20,12,8,106,38.1,0.0,69.6,110,7,19,15,12,76
33,9,3,6,105,40.9,25.0,72.7,74,8,23,18,4,27
25,11,5,6,104,48.1,42.9,70.6,41,13,14,6,3,34
30,13,9,4,103,41.3,0.0,66.1,92,8,20,5,14,39
26,8,3,5,99,42.0,23.1,81.5,33,57,25,8,1,26
26,5,2,3,97,45.7,0.0,81.3,36,37,12,10,2,12
28,13,7,6,95,36.1,27.8,90.5,30,19,18,7,1,26
36,4,1,3,94,52.9,28.6,66.7,55,15,8,6,2,12
31,20,12,8,94,35.5,32.1,73.1,47,73,30,13,1,64
28,20,12,8,92,36.6,32.1,75.0,46,75,24,35,3,45
23,4,1,3,87,44.3,0.0,73.9,48,15,13,7,8,10
31,4,1,3,83,36.7,26.2,73.7,27,9,10,9,0,12
20,8,3,5,82,40.3,0.0,83.3,37,16,12,15,9,21
26,11,5,6,81,36.6,20.8,82.8,20,32,20,7,3,27
31,5,2,3,81,44.6,20.0,83.3,50,23,19,8,4,17
24,8,3,5,78,41.8,34.5,80.0,29,39,11,8,0,20
29,4,1,3,77,44.9,60.0,92.3,30,28,14,9,2,11
27,4,1,3,76,35.1,46.2,76.9,20,22,12,9,1,13
26,5,2,3,74,38.8,28.6,40.0,47,20,20,9,5,20
33,4,1,3,73,32.9,27.3,80.8,47,22,13,7,3,12
28,8,3,5,72,44.6,33.3,70.6,53,16,13,18,2,30
36,9,3,6,69,41.7,26.1,75.0,33,16,8,6,0,20
31,13,7,6,67,32.7,25.8,67.6,14,32,9,13,1,25
23,3,0,3,67,53.2,47.4,61.5,22,13,11,3,1,9
29,13,7,6,63,36.2,40.6,57.1,16,11,11,7,3,27
26,3,0,3,62,41.2,50.0,88.9,25,5,10,3,2,5
24,6,2,4,59,33.3,28.6,88.5,19,5,6,1,1,19
31,4,1,3,59,37.0,37.5,100.0,20,25,25,9,0,16
33,5,2,3,56,31.7,31.4,70.0,11,5,6,6,0,12
30,5,2,3,53,60.0,0.0,55.6,32,1,7,3,2,25
25,5,2,3,53,57.5,0.0,70.0,16,6,6,2,1,13
36,4,1,3,53,42.6,0.0,87.5,29,2,5,5,3,18
29,8,3,5,53,40.0,19.0,100.0,22,12,14,4,5,26
38,13,9,4,53,51.4,45.8,66.7,25,6,7,0,3,13
29,5,2,3,51,42.6,0.0,78.6,14,11,3,4,1,14
36,5,2,3,51,48.7,52.6,100.0,7,13,9,2,0,9
29,5,2,3,51,46.7,0.0,90.0,31,5,3,2,2,17
26,7,3,4,51,46.5,0.0,57.9,51,6,7,5,18,19
26,5,2,3,50,38.8,42.9,66.7,13,10,10,2,0,11
23,5,2,3,50,35.6,31.0,100.0,18,20,13,8,1,15
24,5,2,3,50,39.1,25.0,85.7,8,6,10,2,1,11
29,4,1,3,50,34.2,38.5,82.4,9,7,5,4,0,11
32,3,0,3,47,47.5,22.2,63.6,16,8,7,6,1,12
32,13,9,4,47,37.5,0.0,65.4,43,19,11,12,4,39
24,17,15,2,46,36.8,0.0,69.2,39,3,10,7,4,52
29,3,0,3,46,50.0,0.0,87.5,6,26,7,3,0,14
26,11,8,3,46,34.8,20.0,92.3,17,21,14,4,1,34
26,3,0,3,45,41.9,25.0,71.4,7,31,9,5,1,12
36,5,2,3,45,46.9,25.0,80.0,19,15,8,3,0,8
32,5,2,3,45,26.8,20.0,62.5,14,32,18,5,1,14
31,8,3,5,45,48.7,0.0,36.8,59,0,6,3,2,33
23,8,2,6,44,36.6,36.4,90.9,9,4,2,6,1,11
26,11,5,6,44,37.1,0.0,64.3,65,6,8,2,24,27
34,18,11,7,43,42.1,0.0,39.3,82,5,9,9,8,63
24,5,2,3,43,45.5,0.0,81.3,19,4,3,4,4,8
32,3,0,3,42,43.3,45.0,70.0,13,2,3,5,0,13
29,10,5,5,41,60.0,0.0,100.0,24,3,8,4,3,17
29,5,2,3,40,35.3,26.3,91.7,10,9,9,6,1,9
28,8,3,5,40,46.2,41.7,78.6,36,11,7,6,6,29
35,4,1,3,40,37.5,16.7,75.0,14,6,8,1,2,13
33,3,0,3,38,58.3,0.0,76.9,5,6,3,4,0,12
38,11,5,6,37,51.5,0.0,75.0,15,2,8,3,6,19
26,4,1,3,37,54.5,64.3,100.0,1,3,1,0,1,4
37,14,13,1,36,34.9,25.0,71.4,30,4,6,6,1,19
28,5,2,3,36,26.4,27.3,100.0,15,12,7,7,0,11
30,13,7,6,35,35.7,0.0,83.3,33,5,3,8,3,15
30,4,1,3,33,45.8,35.7,100.0,8,14,6,4,1,5
23,4,1,3,33,46.2,20.0,72.7,20,7,5,1,0,9
29,3,0,3,32,37.1,0.0,75.0,25,10,8,4,3,10
26,5,2,3,31,44.4,0.0,77.8,32,4,4,4,0,7
37,7,3,4,30,41.9,10.0,50.0,10,15,4,2,0,2
23,4,1,3,30,29.7,0.0,72.7,26,5,5,2,8,15
28,5,2,3,29,34.6,0.0,64.7,21,2,3,7,1,8
23,4,1,3,28,46.7,57.1,90.9,4,11,5,2,0,11
29,4,1,3,27,31.4,38.5,0.0,16,6,4,4,0,12
24,15,13,2,27,42.9,66.7,83.3,10,16,10,4,0,7
33,4,1,3,27,36.7,0.0,62.5,28,5,2,2,2,12
22,3,0,3,27,52.9,100.0,100.0,9,1,3,1,1,9
29,4,1,3,26,39.1,0.0,66.7,16,8,8,4,3,14
31,8,3,5,26,35.7,0.0,75.0,42,3,2,4,5,33
23,6,2,4,26,52.4,0.0,100.0,3,1,1,1,1,3
24,10,5,5,26,38.5,0.0,60.0,28,0,5,0,2,21
24,9,3,6,24,27.6,50.0,70.0,9,10,5,1,1,9
22,5,2,3,24,34.6,21.4,100.0,19,2,6,3,0,7
33,11,9,2,24,26.7,23.1,83.3,9,8,4,2,0,5
22,3,0,3,23,44.4,0.0,58.3,12,1,5,1,1,11
32,4,1,3,22,55.6,0.0,40.0,16,5,2,2,3,16
25,4,1,3,22,64.3,0.0,66.7,14,1,3,0,1,2
26,6,2,4,20,30.4,0.0,85.7,15,11,1,4,0,17
33,5,2,3,20,19.2,22.7,71.4,29,6,3,5,2,15
29,4,1,3,20,34.8,0.0,80.0,6,3,2,1,1,4
30,3,0,3,20,58.3,0.0,100.0,4,3,2,2,1,8
28,4,1,3,18,60.0,0.0,46.2,15,2,6,1,8,9
35,3,0,3,17,40.0,0.0,100.0,5,1,1,2,1,4
24,4,1,3,17,27.3,37.5,50.0,4,3,2,2,3,8
22,4,1,3,17,27.8,0.0,77.8,12,0,3,0,1,6
31,3,0,3,17,28.6,33.3,75.0,6,6,4,1,0,9
30,8,4,4,16,42.1,0.0,0.0,8,1,3,1,0,11
24,3,0,3,16,40.0,0.0,100.0,7,2,2,1,0,6
22,3,0,3,16,77.8,0.0,50.0,12,2,4,2,4,15
24,5,2,3,15,66.7,0.0,60.0,11,1,2,4,6,13
20,9,4,5,14,40.0,0.0,50.0,17,1,2,0,3,11
22,3,2,1,14,41.2,0.0,0.0,2,6,4,2,0,4
31,3,0,3,13,46.2,0.0,50.0,18,1,0,2,5,9
33,3,0,3,13,36.4,0.0,83.3,3,7,7,3,0,7
33,12,11,1,13,54.5,0.0,50.0,28,0,3,0,1,19
28,3,1,2,10,41.7,0.0,0.0,4,1,3,3,0,3
35,3,0,3,9,13.3,12.5,100.0,4,1,0,3,0,5
29,7,3,4,9,33.3,0.0,83.3,2,3,1,0,1,13
37,4,1,3,8,36.4,0.0,0.0,7,4,4,0,1,19
31,5,2,3,8,20.0,25.0,0.0,13,3,3,3,1,6
38,9,3,6,8,30.0,0.0,50.0,9,2,6,2,1,14
23,3,0,3,8,50.0,0.0,0.0,7,3,1,0,0,4
27,5,2,3,7,50.0,0.0,50.0,13,0,0,0,2,15
32,2,0,2,7,100.0,100.0,100.0,0,1,0,0,0,0
31,4,1,3,6,50.0,0.0,66.7,2,1,0,1,0,2
24,8,3,5,6,11.1,0.0,40.0,7,2,2,1,1,13
27,9,8,1,6,40.0,0.0,100.0,1,2,4,0,0,3
33,1,0,1,5,100.0,100.0,0.0,1,0,0,0,0,1
23,1,0,1,5,50.0,0.0,75.0,2,0,1,0,0,1
40,5,2,3,5,33.3,0.0,50.0,8,1,1,1,0,6
26,4,1,3,4,20.0,0.0,0.0,4,2,1,0,0,3
24,4,1,3,4,66.7,0.0,0.0,1,1,3,0,0,0
31,1,0,1,4,50.0,0.0,100.0,0,0,1,1,0,2
25,4,2,2,4,66.7,0.0,0.0,4,1,0,0,0,2
26,4,3,1,4,50.0,0.0,0.0,3,2,0,3,0,1
26,8,7,1,4,50.0,0.0,0.0,4,1,1,0,1,2
31,2,1,1,4,50.0,0.0,0.0,1,0,0,1,0,1
30,3,0,3,4,16.7,0.0,0.0,9,1,2,3,0,2
28,2,0,2,4,50.0,0.0,100.0,3,0,1,1,0,0
32,4,1,3,4,0.0,0.0,100.0,2,0,1,0,0,4
24,2,1,1,3,50.0,100.0,0.0,0,2,0,0,0,2
28,4,1,3,3,25.0,33.3,0.0,1,0,3,0,0,3
24,3,2,1,3,33.3,0.0,50.0,5,1,3,0,0,7
24,1,1,0,2,0.0,0.0,100.0,1,0,0,0,0,0
24,1,0,1,2,100.0,0.0,0.0,3,2,0,0,0,1
39,1,0,1,2,50.0,0.0,0.0,0,0,0,0,0,0
23,1,0,1,2,100.0,0.0,0.0,0,0,0,0,0,0
33,4,2,2,2,100.0,0.0,0.0,4,0,0,0,1,1
41,8,5,3,2,20.0,0.0,0.0,3,0,0,0,0,3
24,6,3,3,2,20.0,0.0,0.0,1,0,1,0,0,3
37,1,0,1,2,50.0,0.0,0.0,1,0,0,1,1,1
26,2,0,2,2,0.0,0.0,100.0,0,0,0,0,0,1
29,3,1,2,1,0.0,0.0,50.0,3,0,0,0,4,5
26,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,1
23,2,0,2,0,0.0,0.0,0.0,4,2,1,0,0,1
31,2,0,2,0,0.0,0.0,0.0,0,1,1,0,0,1
31,2,0,2,0,0.0,0.0,0.0,3,0,2,1,0,3
40,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
24,4,2,2,0,0.0,0.0,0.0,2,2,0,1,0,0
31,4,2,2,0,0.0,0.0,0.0,4,0,0,2,1,5
21,3,2,1,0,0.0,0.0,0.0,0,0,0,0,0,0
29,3,1,2,0,0.0,0.0,0.0,0,4,0,0,0,0
23,3,1,2,0,0.0,0.0,0.0,0,0,1,0,0,0
34,22,13,9,527,45.2,39.5,93.8,53,60,28,23,10,37
27,23,13,10,479,43.7,42.9,80.5,101,78,50,16,11,71
21,22,15,7,465,44.2,34.4,75.4,98,97,55,32,32,89
29,16,9,7,299,41.4,33.3,78.4,70,58,37,18,5,28
25,16,10,6,286,48.9,61.5,77.3,103,28,23,15,20,51
33,23,15,8,285,40.8,41.8,79.8,92,48,36,15,4,50
29,16,9,7,281,43.8,50.0,86.2,52,26,36,19,3,42
31,16,10,6,274,48.6,54.7,88.5,40,44,27,19,4,44
36,10,4,6,272,52.0,100.0,81.0,89,31,27,7,7,31
25,10,5,5,262,38.4,30.8,73.9,40,45,32,12,1,24
33,22,12,10,241,49.8,0.0,87.5,78,21,27,10,20,84
34,16,10,6,239,41.9,30.0,74.3,114,69,37,32,7,49
30,10,6,4,216,48.4,0.0,66.7,100,14,24,2,33,40
25,23,13,10,216,41.8,40.5,83.9,109,19,25,9,16,51
37,14,7,7,204,41.8,0.0,69.7,133,6,27,16,20,48
27,23,13,10,204,43.0,43.3,84.1,57,66,25,19,4,61
36,23,15,8,198,43.1,23.1,70.2,85,73,27,23,13,62
31,23,13,10,190,52.3,0.0,54.2,263,17,18,11,31,83
35,23,13,10,187,39.2,31.3,90.3,86,178,43,19,2,42
28,9,4,5,183,46.2,26.3,71.0,44,51,25,14,9,29
35,16,10,6,181,45.3,28.6,79.6,107,31,26,14,13,59
31,16,9,7,180,46.1,39.4,79.4,80,26,23,8,2,47
27,10,6,4,175,40.1,39.4,85.7,46,32,24,11,2,30
29,23,15,8,175,40.7,28.8,70.2,123,58,30,20,19,88
33,9,4,5,158,38.6,32.5,73.3,54,19,18,11,7,35
29,16,9,7,150,50.4,39.6,71.4,68,65,20,22,5,40
26,16,10,6,142,41.5,33.3,83.3,42,58,19,8,4,43
29,10,4,6,140,42.1,28.9,75.6,52,21,15,16,5,27
27,10,5,5,138,48.5,34.3,83.9,36,46,16,4,2,26
27,10,5,5,130,47.5,0.0,72.3,79,9,17,10,30,35
31,5,2,3,129,44.2,39.1,76.9,38,37,18,9,1,16
29,9,4,5,127,41.7,22.2,74.2,61,14,15,10,10,31
32,10,5,5,123,46.0,0.0,70.5,97,9,12,9,1,38
27,5,2,3,122,42.7,20.0,79.4,48,27,8,8,10,14
34,22,14,8,119,42.1,33.3,81.3,51,67,17,11,4,46
37,10,4,6,115,42.2,40.9,83.3,30,33,15,10,0,28
38,10,4,6,112,46.1,38.9,76.7,30,103,26,13,2,30
24,5,2,3,110,44.4,38.5,90.9,33,13,9,8,0,10
39,23,13,10,110,32.4,34.8,90.5,73,10,8,4,6,45
23,14,9,5,105,44.6,20.0,70.7,35,13,16,7,0,33
30,23,15,8,100,45.2,46.2,76.2,38,28,16,9,0,68
25,21,14,7,99,43.0,41.4,76.0,22,41,9,11,1,30
34,4,1,3,94,37.3,0.0,76.2,55,10,8,6,12,15
31,10,5,5,93,38.7,32.4,58.8,37,17,15,10,3,26
36,23,15,8,90,41.1,0.0,69.6,96,13,9,14,3,44
34,10,6,4,90,42.3,40.0,71.4,70,32,11,21,1,34
28,16,10,6,87,44.6,0.0,74.4,92,8,17,6,6,53
32,16,9,7,87,38.6,32.1,85.7,37,39,14,7,0,53
37,15,10,5,84,39.3,16.7,83.0,53,30,15,4,0,29
22,9,4,5,82,41.9,16.7,81.8,79,7,7,6,14,17
33,4,1,3,81,47.4,31.3,78.6,50,14,13,3,12,11
30,5,2,3,79,41.7,20.0,85.7,17,45,9,4,0,19
30,4,1,3,78,50.8,36.4,90.9,23,34,8,3,0,11
25,10,6,4,77,41.6,16.7,75.0,40,56,23,12,2,22
27,5,2,3,77,40.5,28.6,84.6,21,13,15,8,4,18
26,16,9,7,77,33.7,0.0,61.3,111,5,12,8,23,51
20,5,2,3,77,44.1,47.4,80.0,31,3,10,5,3,11
23,5,2,3,77,49.2,33.3,82.4,24,10,1,1,4,14
24,4,1,3,75,38.5,66.7,81.3,43,35,11,5,3,12
30,10,6,4,75,42.7,0.0,83.3,82,11,11,8,4,42
25,3,0,3,74,40.7,42.9,74.2,12,10,14,2,0,4
30,8,4,4,70,50.0,0.0,80.0,40,2,5,5,2,23
28,5,2,3,70,40.0,0.0,58.8,38,10,16,5,2,19
27,16,9,7,69,50.8,0.0,70.0,51,6,14,3,6,44
28,4,1,3,68,37.9,34.6,93.8,20,19,5,10,3,12
29,10,6,4,64,41.7,0.0,58.3,41,1,8,4,3,23
32,15,9,6,60,36.5,32.3,75.0,16,25,12,13,4,27
29,10,5,5,59,33.8,14.3,77.8,71,14,8,9,5,33
27,6,2,4,59,40.0,36.4,77.8,40,53,23,11,1,14
35,10,4,6,59,53.8,0.0,50.0,66,5,13,3,8,36
23,3,0,3,58,30.0,10.0,87.1,18,19,8,3,4,12
31,4,1,3,57,46.8,0.0,92.9,33,4,8,2,4,16
26,5,2,3,56,43.9,60.0,73.9,18,7,8,3,0,11
32,5,2,3,56,35.7,0.0,69.6,36,14,9,7,4,22
33,7,3,4,54,29.4,20.6,70.0,15,33,11,5,0,10
24,5,2,3,52,37.5,32.0,80.0,8,11,8,3,0,8
27,10,4,6,51,30.9,47.4,88.9,18,19,13,6,1,24
32,5,2,3,51,63.9,0.0,83.3,28,2,4,2,5,16
25,5,2,3,51,54.5,63.6,72.7,11,18,6,8,0,3
33,4,1,3,50,47.4,0.0,70.0,39,22,13,4,0,13
30,4,1,3,50,46.3,33.3,68.8,18,5,8,2,0,10
21,3,0,3,50,38.6,28.6,87.5,21,9,10,3,3,10
35,4,1,3,48,45.2,0.0,71.4,9,21,10,4,0,10
33,23,13,10,47,46.9,16.7,80.0,79,14,19,7,4,45
31,9,4,5,44,54.8,0.0,55.6,56,3,12,6,6,36
29,4,1,3,44,33.3,30.0,100.0,12,19,6,8,0,17
23,5,2,3,44,40.0,46.2,66.7,17,3,5,4,0,7
28,5,2,3,42,36.4,40.0,71.4,13,15,7,3,3,20
30,9,4,5,42,45.7,31.3,50.0,10,4,4,4,1,24
24,5,2,3,41,53.8,0.0,86.7,15,2,8,3,2,6
32,4,1,3,40,37.5,38.5,62.5,22,5,4,0,2,13
31,3,0,3,39,58.3,0.0,78.6,25,3,4,1,4,9
30,5,2,3,39,42.9,58.3,87.5,12,12,4,3,0,7
37,3,0,3,39,36.4,0.0,75.0,26,1,2,2,0,11
31,9,4,5,38,35.3,0.0,66.7,30,8,10,4,4,36
27,5,1,4,37,48.4,75.0,100.0,10,35,7,4,1,14
32,5,2,3,36,32.4,35.0,87.5,17,2,4,1,3,9
24,4,1,3,36,45.2,0.0,66.7,45,2,8,1,12,13
36,10,4,6,35,32.6,0.0,38.5,29,4,11,4,4,15
29,10,6,4,35,37.0,22.7,62.5,10,8,6,7,4,27
26,5,2,3,33,68.8,0.0,91.7,15,1,5,1,0,8
37,10,6,4,33,48.1,0.0,50.0,29,3,11,0,2,29
36,9,3,6,31,47.6,25.0,81.8,14,5,4,6,1,7
32,5,2,3,31,50.0,0.0,61.1,49,2,3,6,6,19
30,4,1,3,30,45.8,20.0,75.0,9,5,1,3,1,9
24,4,1,3,30,52.9,0.0,80.0,13,3,9,0,3,11
36,3,0,3,30,48.3,28.6,0.0,23,11,5,6,1,14
27,8,3,5,30,52.6,0.0,45.5,45,2,8,2,17,20
36,4,1,3,30,27.3,14.3,94.4,17,7,12,5,0,4
25,4,1,3,29,39.1,25.0,69.2,10,6,6,7,0,5
34,9,4,5,29,32.4,0.0,83.3,13,23,13,3,1,10
25,7,3,4,28,35.7,50.0,87.5,12,11,9,4,1,5
31,3,0,3,28,52.2,0.0,66.7,3,3,2,1,1,5
23,8,3,5,26,37.0,33.3,80.0,15,2,3,3,7,24
33,5,2,3,26,43.3,0.0,0.0,8,9,3,3,0,4
26,5,2,3,25,64.7,0.0,33.3,29,7,7,1,8,22
29,3,0,3,25,31.3,11.1,66.7,7,5,5,5,1,4
24,4,1,3,25,44.0,0.0,50.0,13,6,4,3,7,20
32,3,0,3,25,60.0,66.7,50.0,6,1,2,2,0,12
34,5,2,3,24,40.7,0.0,50.0,31,10,1,8,5,12
23,4,1,3,24,40.0,0.0,0.0,8,2,1,3,1,7
21,4,1,3,23,43.5,16.7,50.0,6,6,3,4,0,6
36,4,1,3,23,50.0,40.0,100.0,7,2,4,0,1,5
22,9,5,4,22,36.8,20.0,54.5,10,2,3,1,0,5
27,2,0,2,22,37.5,50.0,90.0,11,9,10,1,0,7
25,4,1,3,21,44.4,0.0,55.6,19,1,7,2,3,12
30,3,0,3,20,41.2,0.0,75.0,15,6,3,0,1,14
27,10,5,5,20,50.0,0.0,88.9,5,12,3,2,0,5
25,5,2,3,20,56.3,0.0,33.3,16,1,3,2,1,18
37,4,1,3,20,25.8,28.6,0.0,1,5,7,6,0,4
31,5,2,3,18,36.8,40.0,100.0,11,1,3,0,1,14
24,4,1,3,18,47.1,0.0,100.0,12,1,4,3,1,15
24,3,0,3,18,41.7,0.0,100.0,12,3,4,1,0,9
25,14,9,5,18,53.3,0.0,33.3,5,0,6,1,3,16
36,18,11,7,17,38.5,0.0,70.0,22,4,4,1,6,16
35,3,0,3,16,28.6,33.3,33.3,6,5,4,4,0,4
27,3,0,3,15,50.0,33.3,100.0,5,4,2,2,1,4
27,3,0,3,15,50.0,0.0,12.5,21,2,3,3,0,8
24,8,4,4,15,37.5,33.3,0.0,17,5,4,1,2,10
25,7,4,3,14,22.2,33.3,0.0,7,4,4,4,1,6
30,3,0,3,12,23.1,37.5,50.0,5,6,4,4,1,10
24,4,1,3,12,41.7,0.0,100.0,3,4,1,2,1,2
21,8,4,4,12,27.3,0.0,66.7,7,1,0,0,3,9
19,9,6,3,12,66.7,100.0,50.0,3,0,0,1,0,2
30,10,6,4,12,50.0,0.0,100.0,16,0,1,0,2,10
22,1,1,0,11,50.0,50.0,100.0,1,1,0,0,0,3
29,2,0,2,10,33.3,33.3,75.0,3,2,3,1,0,4
29,4,1,3,10,44.4,0.0,50.0,11,0,0,1,0,0
27,2,0,2,10,57.1,0.0,50.0,11,1,1,0,0,2
31,7,5,2,9,33.3,0.0,50.0,2,0,0,0,0,6
24,5,3,2,8,66.7,0.0,66.7,9,0,0,0,0,2
36,3,0,3,7,50.0,66.7,50.0,2,1,2,2,0,4
30,3,0,3,6,20.0,0.0,100.0,4,4,4,1,1,4
32,3,0,3,6,28.6,40.0,0.0,4,1,0,0,1,4
30,7,3,4,6,22.2,0.0,50.0,8,1,2,0,2,8
24,2,1,1,5,50.0,0.0,50.0,2,0,0,0,0,1
35,5,3,2,4,50.0,0.0,100.0,12,2,1,1,1,11
22,3,1,2,4,40.0,0.0,0.0,6,2,2,0,0,6
24,2,2,0,4,20.0,0.0,100.0,2,0,3,0,0,1
24,5,2,3,4,25.0,0.0,50.0,2,2,0,0,0,1
37,3,1,2,4,40.0,0.0,0.0,5,3,0,0,0,2
33,3,1,2,3,50.0,0.0,50.0,2,0,0,0,1,2
32,2,0,2,2,0.0,0.0,50.0,1,2,0,1,0,1
38,2,1,1,2,14.3,0.0,0.0,4,1,1,2,1,5
21,4,2,2,2,33.3,0.0,0.0,0,0,0,0,0,0
29,1,1,0,2,33.3,0.0,0.0,0,0,1,2,0,0
35,2,2,0,1,0.0,0.0,50.0,0,1,0,0,0,0
25,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
36,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
34,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,0
31,3,0,3,0,0.0,0.0,0.0,2,2,1,2,0,4
28,2,0,2,0,0.0,0.0,0.0,2,0,0,0,0,2
27,7,3,4,0,0.0,0.0,0.0,0,2,0,0,0,0
24,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
26,1,0,1,0,0.0,0.0,0.0,1,0,1,1,0,1
32,2,0,2,0,0.0,0.0,0.0,6,0,1,2,0,1
23,4,2,2,0,0.0,0.0,0.0,0,1,1,0,0,0
28,3,1,2,0,0.0,0.0,0.0,0,1,0,1,0,2
23,1,1,0,0,0.0,0.0,0.0,2,1,0,0,1,2
33,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
26,22,12,10,723,38.9,33.8,77.4,104,134,63,52,7,55
29,16,15,1,487,55.5,0.0,52.5,247,51,57,7,38,55
22,16,15,1,471,46.9,32.4,82.1,116,97,51,25,12,53
25,18,10,8,452,47.7,47.9,91.9,74,108,43,24,10,44
28,18,10,8,350,42.9,38.7,89.3,116,60,46,11,24,43
28,23,12,11,336,41.5,42.2,78.7,119,121,46,34,3,67
24,12,6,6,327,43.6,41.0,78.4,78,56,27,20,20,45
35,23,12,11,319,49.0,0.0,77.7,316,17,36,15,72,56
25,13,7,6,317,48.8,100.0,63.9,188,49,50,14,35,43
31,18,10,8,314,39.6,33.3,86.6,83,120,52,19,3,76
28,10,6,4,249,40.4,33.3,84.1,62,57,30,12,3,24
23,10,4,6,234,42.3,28.3,88.3,81,14,14,11,8,37
35,13,7,6,216,47.2,0.0,69.5,153,22,28,17,31,42
26,16,15,1,215,48.4,51.5,76.5,61,48,12,21,1,44
28,23,12,11,214,41.4,0.0,72.7,86,104,45,27,2,63
24,18,10,8,203,44.8,43.1,81.5,81,29,21,9,10,52
32,12,6,6,197,50.0,0.0,81.1,133,23,21,10,22,35
28,10,4,6,197,36.0,36.2,81.8,53,44,24,12,2,23
28,8,3,5,186,38.8,0.0,69.4,92,25,31,9,8,29
22,10,6,4,178,48.0,40.0,71.4,44,58,22,28,5,33
26,13,7,6,176,48.1,37.0,94.3,26,38,13,7,1,22
24,8,3,5,173,40.6,34.6,96.8,51,3,18,5,3,17
30,10,6,4,170,47.0,39.4,75.6,30,39,14,16,1,28
33,23,12,11,166,40.9,0.0,67.9,168,10,26,13,12,80
26,12,6,6,165,43.1,35.7,68.0,35,50,16,15,8,34
31,16,15,1,160,45.0,31.6,86.7,79,57,36,31,7,55
37,5,2,3,138,40.5,50.0,79.6,44,17,19,5,4,13
27,10,4,6,136,41.7,41.0,88.2,32,64,25,6,1,19
22,4,1,3,135,41.5,20.0,81.6,26,33,8,7,5,11
28,10,4,6,134,36.0,0.0,80.0,83,14,14,6,5,38
33,17,10,7,134,49.2,0.0,57.1,122,12,12,11,24,57
22,23,12,11,127,41.6,25.0,71.4,84,17,14,10,11,33
35,4,1,3,125,45.6,42.9,93.3,20,10,11,3,2,3
32,10,6,4,121,39.6,0.0,75.5,79,7,17,5,11,37
37,12,6,6,111,43.5,37.5,82.4,76,21,22,12,7,29
33,12,6,6,109,41.1,41.7,87.0,38,78,35,12,3,48
38,13,7,6,108,45.3,33.3,77.3,24,44,22,11,0,15
30,5,2,3,104,59.4,54.5,100.0,9,7,10,5,1,17
33,18,10,8,98,57.4,0.0,62.5,194,10,12,9,37,52
35,16,15,1,96,38.5,0.0,73.3,96,19,15,15,13,43
30,16,15,1,94,36.8,36.2,59.1,83,31,18,22,16,50
30,5,2,3,92,40.7,21.4,76.0,15,17,20,5,1,17
33,8,3,5,86,35.0,33.3,76.3,67,19,18,8,12,25
25,4,1,3,84,46.6,0.0,83.3,48,17,6,4,6,13
31,10,6,4,80,41.8,0.0,82.8,100,11,12,12,14,31
31,8,3,5,79,36.8,29.4,82.8,35,26,19,20,9,31
37,12,6,6,78,42.2,37.8,83.3,14,10,11,6,1,10
36,13,7,6,76,38.6,0.0,53.3,16,41,10,10,1,24
34,13,7,6,75,39.7,45.7,0.0,41,17,6,4,1,32
28,4,1,3,72,38.0,31.3,100.0,18,11,9,6,1,18
28,5,2,3,72,53.2,0.0,71.0,56,9,9,2,5,26
30,5,2,3,71,44.6,45.5,91.7,36,15,2,3,1,13
35,16,15,1,70,37.5,34.5,66.7,55,43,16,10,1,37
25,8,3,5,70,42.6,36.7,100.0,18,23,21,8,0,14
25,10,6,4,69,51.7,33.3,100.0,33,9,5,4,4,12
28,18,10,8,68,38.1,0.0,64.5,74,14,15,3,5,44
30,18,10,8,64,24.2,15.1,72.7,31,34,13,14,3,24
26,13,7,6,64,41.8,33.3,85.0,49,4,10,3,1,38
29,10,4,6,64,52.9,0.0,76.9,71,5,10,4,30,37
34,5,2,3,61,46.2,42.9,87.5,22,3,7,3,1,10
31,4,1,3,61,43.5,44.4,100.0,17,25,8,4,2,10
34,4,1,3,60,42.0,25.0,63.6,16,4,9,6,2,14
22,8,3,5,60,43.5,57.1,100.0,28,11,6,3,1,18
23,4,1,3,59,37.1,100.0,85.7,33,3,6,6,6,13
29,3,0,3,57,50.0,43.8,85.7,18,7,7,3,1,9
30,10,5,5,57,48.0,0.0,64.3,51,12,13,13,2,30
28,4,1,3,57,31.9,23.5,75.0,24,53,12,8,0,13
33,12,7,5,57,37.3,36.4,100.0,26,14,13,5,6,21
28,8,3,5,56,43.8,28.6,71.4,26,18,7,8,0,18
25,18,8,10,56,63.2,0.0,80.0,29,4,4,0,3,14
24,4,1,3,56,48.6,0.0,80.0,18,10,12,5,3,6
26,7,4,3,54,26.2,27.3,76.2,19,17,15,3,0,10
27,3,0,3,53,41.3,15.4,100.0,9,13,9,2,1,6
